9,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,200,0,10,1,128,1,408,660,38.455,37.117,SUCCESS,-1
88,240,7,200,0,10,1,256,1,408,660,40.707,37.704,SUCCESS,-1
88,240,7,200,0,10,1,512,1,408,660,42.239,40.894,SUCCESS,-1
88,240,7,200,0,10,1,1024,1,408,660,44.579,43.221,SUCCESS,-1
88,240,7,200,0,10,2,8,1,408,660,41.389,39.968,SUCCESS,-1
88,240,7,200,0,10,2,16,1,408,660,38.971,37.649,SUCCESS,-1
88,240,7,200,0,10,2,32,1,408,660,41.073,39.677,SUCCESS,-1
88,240,7,200,0,10,2,64,1,408,660,41.735,38.303,SUCCESS,-1
88,240,7,200,0,10,2,128,1,408,660,40.396,38.862,SUCCESS,-1
88,240,7,200,0,10,2,256,1,408,660,39.752,38.383,SUCCESS,-1
88,240,7,200,0,10,2,512,1,408,660,45.379,43.998,SUCCESS,-1
88,240,7,200,0,10,4,4,1,408,660,39.046,37.678,SUCCESS,-1
88,240,7,200,0,10,4,8,1,408,660,38.826,37.519,SUCCESS,-1
88,240,7,200,0,10,4,16,1,408,660,39.341,37.967,SUCCESS,-1
88,240,7,200,0,10,4,32,1,408,660,39.49,38.158,SUCCESS,-1
88,240,7,200,0,10,4,64,1,408,660,38.57,37.293,SUCCESS,-1
88,240,7,200,0,10,4,128,1,408,660,45.66,44.319,SUCCESS,-1
88,240,7,200,0,10,4,256,1,408,660,44.243,42.856,SUCCESS,-1
88,240,7,200,0,10,8,2,1,408,660,39.216,37.869,SUCCESS,-1
88,240,7,200,0,10,8,4,1,408,660,39.727,36.762,SUCCESS,-1
88,240,7,200,0,10,8,8,1,408,660,46.342,45.046,SUCCESS,-1
88,240,7,200,0,10,8,16,1,408,660,38.214,36.909,SUCCESS,-1
88,240,7,200,0,10,8,32,1,408,660,38.608,37.211,SUCCESS,-1
88,240,7,200,0,10,8,64,1,408,660,40.063,38.779,SUCCESS,-1
88,240,7,200,0,10,8,128,1,408,660,42.872,41.487,SUCCESS,-1
88,240,7,200,0,10,16,1,1,408,660,40.615,37.273,SUCCESS,-1
88,240,7,200,0,10,16,2,1,408,660,43.098,41.743,SUCCESS,-1
88,240,7,200,0,10,16,4,1,408,660,39.499,38.171,SUCCESS,-1
88,240,7,200,0,10,16,8,1,408,660,40.978,39.536,SUCCESS,-1
88,240,7,200,0,10,16,16,1,408,660,38.689,37.294,SUCCESS,-1
88,240,7,200,0,10,16,32,1,408,660,38.685,37.315,SUCCESS,-1
88,240,7,200,0,10,16,64,1,408,660,43.762,42.225,SUCCESS,-1
88,240,7,200,0,10,32,1,1,408,660,38.692,37.359,SUCCESS,-1
88,240,7,200,0,10,32,2,1,408,660,40.806,39.446,SUCCESS,-1
88,240,7,200,0,10,32,4,1,408,660,38.907,37.5,SUCCESS,-1
88,240,7,200,0,10,32,8,1,408,660,40.276,37.26,SUCCESS,-1
88,240,7,200,0,10,32,16,1,408,660,39.088,37.783,SUCCESS,-1
