18,1,15,8,8,10,10,10,10,39,39,39,39,39,39,39,39,39
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,12,4,32,140,247,42.323,36.153,SUCCESS,-14
128,96,9,100,0,12,4,64,140,247,46.043,36.084,SUCCESS,-14
128,96,9,100,0,12,4,128,140,247,38.677,30.177,SUCCESS,-14
128,96,9,100,0,12,8,2,140,247,48.386,39.025,SUCCESS,-14
128,96,9,100,0,12,8,4,140,247,44.206,38.45,SUCCESS,-14
128,96,9,100,0,12,8,8,140,247,43.262,37.528,SUCCESS,-14
128,96,9,100,0,12,8,16,140,247,42.184,36.619,SUCCESS,-14
128,96,9,100,0,12,8,32,140,247,42.841,36.13,SUCCESS,-14
128,96,9,100,0,12,8,64,140,247,41.263,34.575,SUCCESS,-14
128,96,9,100,0,12,16,1,140,247,51.032,42.187,SUCCESS,-14
128,96,9,100,0,12,16,2,140,247,51.334,41.544,SUCCESS,-14
128,96,9,100,0,12,16,4,140,247,47.676,40.391,SUCCESS,-14
128,96,9,100,0,12,16,8,140,247,44.444,38.342,SUCCESS,-14
128,96,9,100,0,12,16,16,140,247,43.697,37.752,SUCCESS,-14
128,96,9,100,0,12,16,32,140,247,44.102,37.619,SUCCESS,-14
128,96,9,100,0,12,32,1,140,247,51.579,41.996,SUCCESS,-14
128,96,9,100,0,12,32,2,140,247,51.178,41.403,SUCCESS,-14
128,96,9,100,0,12,32,4,140,247,45.237,40.343,SUCCESS,-14
128,96,9,100,0,12,32,8,140,247,44.754,38.784,SUCCESS,-14
128,96,9,100,0,12,32,16,140,247,42.94,36.901,SUCCESS,-14
128,96,9,100,0,12,64,1,140,247,51.422,42.011,SUCCESS,-14
128,96,9,100,0,12,64,2,140,247,46.123,41.512,SUCCESS,-14
128,96,9,100,0,12,64,4,140,247,38.17,32.269,SUCCESS,-14
128,96,9,100,0,12,64,8,140,247,38.833,33.372,SUCCESS,-14
128,96,9,100,0,13,1,16,140,247,27.77,22.684,SUCCESS,-15
128,96,9,100,0,13,1,32,140,247,26.028,22.3,SUCCESS,-15
128,96,9,100,0,13,1,64,140,247,24.229,20.648,SUCCESS,-15
128,96,9,100,0,13,1,128,140,247,24.169,19.149,SUCCESS,-15
128,96,9,100,0,13,1,256,140,247,25.267,19.882,SUCCESS,-15
128,96,9,100,0,13,1,512,140,247,24.685,18.908,SUCCESS,-15
128,96,9,100,0,13,2,8,140,247,28.227,22.855,SUCCESS,-15
128,96,9,100,0,13,2,16,140,247,27.664,22.499,SUCCESS,-15
128,96,9,100,0,13,2,32,140,247,26.836,21.828,SUCCESS,-15
128,96,9,100,0,13,2,64,140,247,27.638,22.386,SUCCESS,-15
128,96,9,100,0,13,2,128,140,247,23.771,18.687,SUCCESS,-15
128,96,9,100,0,13,2,256,140,247,24.496,18.99,SUCCESS,-15
128,96,9,100,0,13,4,4,140,247,29.186,24.004,SUCCESS,-15
128,96,9,100,0,13,4,8,140,247,30.875,26.018,SUCCESS,-15
128,96,9,100,0,13,4,16,140,247,26.462,22.715,SUCCESS,-15
128,96,9,100,0,13,4,32,140,247,28.03,22.929,SUCCESS,-15
128,96,9,100,0,13,4,64,140,247,26.669,21.847,SUCCESS,-15
